time,ni_in,fe_in,sio2_in,cao_in,mgo_in,al2o3_in,fe_ni,s_m,bc,loi_in,mc_kilnfeed,fc_coal,gcv_coal,fc_lcv,gcv_lcv,voltage_pry,voltage_sec,current_pry,current_sec1,current_sec2,current_sec3,load,power_factor,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_coal,total_fuel,a_f_ratio,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
2/15/24 7:00,,,,,,,,,,,0.000000,,,,,28.800000,719.700000,21.500000,19.900000,22.000000,20.300000,34000.000000,-0.994000,33796.000000,0.858870,,100.870000,100.870000,438.100000,96.100000,133.400000,434.300000,3900.000000,,8.733846,5.466000,1024.313599,710.577332,1565.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.600000,637.044128,-3.103273,
2/15/24 8:00,,,,,,,,,,,0.000000,,,,,28.900000,723.500000,21.500000,21.300000,20.300000,21.100000,33000.000000,-0.993000,32769.000000,0.854955,,101.020000,101.020000,419.400000,94.300000,131.400000,434.900000,3900.000000,,8.712308,5.201000,1022.512512,698.317810,1565.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.490000,647.252441,-2.998288,
2/15/24 9:00,,,,,,,,,,,0.000000,,,,,29.200000,730.800000,21.500000,22.300000,21.600000,22.100000,34000.000000,-0.992000,33728.000000,0.860760,,100.110000,100.110000,342.000000,94.200000,129.400000,435.200000,3900.000000,,8.686154,4.909000,1054.634033,741.485168,1565.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.490000,627.599854,-3.207160,
2/15/24 10:00,,,,,,,,,,,0.000000,,,,,29.400000,733.500000,21.500000,21.300000,21.800000,20.700000,35000.000000,-0.993000,34755.000000,0.855360,,96.170000,96.170000,339.200000,95.300000,115.000000,415.600000,3900.000000,,8.163077,5.202000,1045.404663,732.089661,1565.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.490000,642.336304,-3.010557,
2/15/24 11:00,,,,,,,,,,,0.000000,,,,,29.400000,737.000000,21.500000,21.700000,21.100000,21.700000,35000.000000,-0.992000,34720.000000,0.844830,,102.470000,102.470000,429.700000,107.200000,149.400000,465.600000,4100.000000,,9.000000,4.881000,1026.188721,689.398376,1565.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.490000,647.536072,-3.511468,
2/15/24 12:00,,,,,,,,,,,0.000000,,,,,29.300000,740.400000,21.500000,20.800000,21.500000,20.400000,34000.000000,-0.991000,33694.000000,0.852120,,101.310000,101.310000,435.500000,108.000000,144.700000,464.300000,4500.000000,,8.120000,4.905000,1025.417236,709.096313,1565.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.490000,634.021118,-3.483122,
2/15/24 13:00,,,,,,,,,,,0.000000,,,,,29.200000,728.700000,21.500000,22.200000,22.400000,20.900000,35000.000000,-0.992000,34720.000000,0.854820,,101.210000,101.210000,531.300000,117.800000,171.200000,504.500000,4500.000000,,9.009333,4.895000,1009.319519,705.831543,1562.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.540000,626.183838,-2.744678,
2/15/24 14:00,,,,,,,,,,,0.000000,,,,,29.300000,721.800000,21.500000,21.100000,21.000000,22.300000,34000.000000,-0.997000,33898.000000,0.759780,,89.460000,89.460000,307.800000,90.200000,111.300000,400.400000,3600.000000,,8.528333,4.801000,967.344055,726.221558,1562.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.540000,624.956726,-1.999591,
2/15/24 15:00,,,,,,,,,,,0.000000,,,,,29.400000,734.400000,21.500000,20.900000,17.600000,20.800000,35000.000000,-0.996000,34860.000000,0.860625,,94.860000,94.860000,306.500000,89.800000,108.800000,400.000000,3400.000000,,8.978824,5.366000,1004.171936,706.462219,1562.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.540000,624.201660,-2.353898,
2/15/24 16:00,,,,,,,,,,,0.000000,,,,,29.300000,732.300000,21.500000,20.600000,22.100000,19.700000,34000.000000,-0.994000,33796.000000,0.862380,,101.210000,101.210000,484.300000,102.600000,117.300000,416.400000,3600.000000,,8.895000,5.266000,994.997131,724.370300,1555.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.460000,647.157837,-3.691581,
2/15/24 17:00,,,,,,,,,,,0.000000,,,,,29.300000,730.800000,21.500000,22.100000,21.800000,21.400000,35000.000000,-0.993000,34755.000000,0.863190,,96.570000,96.570000,447.500000,97.900000,119.800000,416.300000,3800.000000,,8.464737,4.990000,1011.331909,747.879456,1555.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.460000,628.449463,-3.104403,
2/15/24 18:00,,,,,,,,,,,0.000000,,,,,29.400000,737.400000,21.500000,21.800000,22.200000,21.300000,35000.000000,-0.994000,34790.000000,0.834975,,101.760000,101.760000,356.500000,86.900000,93.800000,378.100000,3600.000000,,7.865000,5.060000,1009.375610,764.231140,1555.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.460000,670.631775,-1.811573,
2/15/24 19:00,,,,,,,,,,,0.000000,,,,,29.500000,721.700000,21.500000,20.600000,21.500000,21.500000,35000.000000,-0.996000,34860.000000,0.843210,,101.250000,101.250000,396.200000,91.200000,102.200000,393.100000,3600.000000,,8.255000,5.051000,991.866638,732.135742,1555.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.460000,676.886597,-3.388001,
2/15/24 20:00,,,,,,,,,,,0.000000,,,,,29.300000,732.600000,21.500000,21.100000,20.600000,21.500000,34000.000000,-0.993000,33762.000000,0.837675,,102.180000,102.180000,509.000000,103.900000,130.800000,440.000000,4000.000000,,8.562000,5.061000,983.451050,723.412170,1555.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.460000,643.754150,-3.104507,
2/15/24 21:00,,,,,,,,,,,0.000000,,,,,29.200000,735.000000,21.500000,22.600000,24.100000,22.000000,35000.000000,-0.992000,34720.000000,0.833220,,102.270000,102.270000,611.500000,112.900000,116.700000,423.800000,4100.000000,,7.909756,5.006000,965.525879,733.697571,1560.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.550000,627.599854,-2.746795,
2/15/24 22:00,,,,,,,,,,,0.000000,,,,,29.400000,730.800000,21.500000,21.600000,18.400000,21.300000,35000.000000,-0.997000,34895.000000,0.845370,,99.040000,99.040000,626.700000,116.000000,112.700000,424.400000,3100.000000,,10.395484,5.266000,892.319031,704.615723,1560.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.550000,652.075989,-1.751873,
2/15/24 23:00,,,,,,,,,,,0.000000,,,,,29.200000,730.700000,21.500000,22.400000,22.100000,21.600000,35000.000000,-0.993000,34755.000000,0.836325,,98.340000,98.340000,635.100000,116.000000,122.200000,424.800000,3700.000000,,8.870270,5.243000,963.851929,746.164978,1560.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.550000,659.646362,-0.841288,
2/16/24 0:00,,,,,,,,,,,0.000000,,,,,29.400000,745.100000,21.500000,20.700000,18.900000,20.200000,33000.000000,-0.991000,32703.000000,0.831465,,98.330000,98.330000,436.600000,86.100000,95.900000,383.800000,3600.000000,,7.995000,5.263000,974.336243,768.822205,1555.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.050000,7.610000,709.143311,-2.544027,
2/16/24 1:00,,,,,,,,,,,0.000000,,,,,29.400000,728.300000,21.500000,20.500000,20.400000,21.600000,34000.000000,-0.996000,33864.000000,0.832815,,99.670000,99.670000,347.400000,85.900000,96.500000,383.800000,3300.000000,,8.732727,4.950000,988.079529,777.377869,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,669.116028,-2.120138,
2/16/24 2:00,,,,,,,,,,,0.000000,,,,,29.400000,734.300000,21.500000,21.000000,19.200000,21.000000,35000.000000,-0.994000,34790.000000,0.516240,,73.280000,73.280000,10.000000,18.500000,58.600000,297.200000,2900.000000,,7.361379,3.157000,935.099365,785.746643,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,674.043152,0.012011,
2/16/24 3:00,,,,,,,,,,,0.000000,,,,,29.300000,711.400000,21.500000,20.200000,21.100000,21.100000,35000.000000,-0.995000,34825.000000,0.700920,,71.830000,71.830000,162.600000,59.100000,51.400000,280.800000,2100.000000,,9.491429,3.933000,963.816711,748.038757,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,713.827087,-3.328548,
2/16/24 4:00,,,,,,,,,,,0.000000,,,,,29.400000,731.900000,21.500000,21.900000,22.700000,21.800000,34000.000000,-0.993000,33762.000000,0.793125,,84.910000,84.910000,182.500000,63.000000,52.000000,280.700000,2200.000000,,9.073636,4.817000,940.719849,699.180725,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,704.274109,-2.624025,
2/16/24 5:00,,,,,,,,,,,0.000000,,,,,29.300000,714.300000,21.500000,20.700000,22.100000,21.100000,34000.000000,-0.993000,33762.000000,0.783135,,85.710000,85.710000,309.300000,81.300000,78.800000,349.200000,2700.000000,,9.511111,4.713000,934.594238,685.469910,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,689.700867,-6.997481,
2/16/24 6:00,,,,,,,,,,,0.000000,,,,,29.400000,724.700000,21.500000,22.100000,20.600000,22.300000,34000.000000,-0.994000,33796.000000,0.780840,,88.210000,88.210000,293.300000,79.500000,75.200000,341.900000,2500.000000,,10.010400,4.665000,934.182861,734.863708,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,703.892456,-3.411495,
2/16/24 7:00,,,,,,,,,,,0.000000,,,,,29.300000,735.900000,21.500000,21.400000,19.100000,20.800000,35000.000000,-0.993000,34755.000000,0.820935,,88.660000,88.660000,226.100000,69.500000,57.200000,302.000000,2300.000000,,9.370435,4.679000,919.221802,737.184082,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,705.514771,-2.661100,
2/16/24 8:00,,,,,,,,,,,0.000000,,,,,29.400000,737.400000,21.500000,21.600000,21.200000,20.800000,34000.000000,-0.992000,33728.000000,0.788805,,89.150000,89.150000,225.600000,69.500000,57.100000,301.400000,2500.000000,,8.604000,4.528000,925.881042,731.305664,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,660.498291,-2.424991,
2/16/24 9:00,,,,,,,,,,,0.000000,,,,,29.400000,729.500000,21.500000,21.200000,11.800000,22.300000,35000.000000,-0.992000,34720.000000,0.777600,,91.440000,91.440000,239.700000,71.300000,61.500000,308.900000,2700.000000,,8.231111,4.235000,941.299255,725.388550,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,676.412659,-2.528862,
2/16/24 10:00,,,,,,,,,,,0.000000,,,,,29.200000,745.500000,22.040000,22.900000,23.000000,23.500000,36000.000000,-0.994000,35784.000000,0.531225,,69.540000,69.540000,13.000000,17.300000,47.200000,266.600000,2300.000000,,8.186087,3.102000,877.429565,759.455627,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,671.295044,-1.525141,
2/16/24 11:00,,,,,,,,,,,0.000000,,,,,29.200000,771.800000,22.040000,21.500000,21.600000,19.200000,36000.000000,-0.992000,35712.000000,0.848745,,85.070000,85.070000,330.600000,83.900000,91.800000,365.600000,2800.000000,,9.801429,4.728000,935.563049,689.352173,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,653.495117,-2.721569,
2/16/24 12:00,,,,,,,,,,,0.000000,,,,,29.200000,738.500000,22.040000,23.100000,23.000000,23.300000,36000.000000,-0.995000,35820.000000,0.851310,,99.910000,99.910000,475.200000,100.200000,133.400000,436.900000,4200.000000,,8.147143,4.684000,865.174255,654.391113,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,584.910217,-2.384863,
2/16/24 13:00,,,,,,,,,,,0.000000,,,,,29.300000,715.400000,22.040000,23.100000,21.600000,21.800000,36000.000000,-0.992000,35712.000000,0.844020,,99.710000,99.710000,472.800000,100.400000,133.500000,436.200000,4300.000000,,7.949302,2.253000,885.994873,658.227478,1558.000000,18.860000,1.260000,1.420000,77.894000,0.566000,0.060000,8.480000,591.685120,-1.940464,
2/16/24 14:00,,,,,,,,,,,0.000000,,,,,29.200000,756.200000,22.040000,22.800000,23.200000,22.400000,35000.000000,-0.993000,34755.000000,0.849960,,96.110000,96.110000,454.600000,98.500000,132.400000,436.000000,4500.000000,,7.578667,5.061000,853.903870,641.928589,1558.000000,18.500000,1.250000,1.410000,78.279000,0.561000,0.060000,8.480000,605.529114,-1.314064,
2/16/24 15:00,,,,,,,,,,,0.000000,,,,,29.400000,763.200000,22.040000,21.500000,21.600000,20.300000,36000.000000,-0.991000,35676.000000,0.846990,,94.260000,94.260000,599.700000,113.100000,170.000000,492.900000,4400.000000,,9.039545,4.988000,875.868774,655.156067,1558.000000,18.500000,1.250000,1.410000,78.279000,0.561000,0.060000,8.480000,600.724304,-1.975221,
2/16/24 16:00,,,,,,,,,,,0.000000,,,,,29.300000,715.400000,22.040000,22.500000,19.100000,24.700000,34000.000000,-0.995000,33830.000000,0.844830,,100.650000,100.650000,638.300000,115.400000,167.500000,492.700000,4300.000000,,9.212093,2.543000,918.940125,704.679871,1558.000000,18.500000,1.250000,1.410000,78.279000,0.561000,0.060000,8.480000,631.376648,-2.069781,
2/16/24 17:00,,,,,,,,,,,0.000000,,,,,29.200000,720.500000,22.040000,21.700000,24.800000,23.600000,36000.000000,-0.994000,35784.000000,0.847800,,103.050000,103.050000,519.400000,105.100000,133.500000,454.800000,4600.000000,,7.673478,4.827000,853.030090,768.971619,1558.000000,18.500000,1.250000,1.410000,78.279000,0.561000,0.060000,8.480000,617.031006,-2.655018,
2/16/24 18:00,,,,,,,,,,,0.000000,,,,,29.300000,731.000000,22.040000,21.200000,18.700000,21.300000,35000.000000,-0.996000,34860.000000,0.843075,,103.680000,103.680000,470.500000,114.800000,160.600000,494.900000,4600.000000,,8.550000,4.727000,800.331360,683.819702,1558.000000,18.500000,1.250000,1.410000,78.279000,0.561000,0.060000,8.480000,615.899109,-1.393793,
2/16/24 19:00,,,,,,,,,,,0.000000,,,,,29.300000,765.200000,22.040000,20.500000,21.400000,19.200000,35000.000000,-0.993000,34755.000000,0.535410,,83.230000,83.230000,466.800000,114.900000,155.800000,495.200000,5000.000000,,7.812000,2.846000,784.334839,688.493835,1558.000000,18.500000,1.250000,1.410000,78.279000,0.561000,0.060000,8.480000,590.649780,-3.535448,
2/16/24 20:00,,,,,,,,,,,0.000000,,,,,29.300000,719.100000,22.040000,22.000000,20.300000,23.300000,35000.000000,-0.995000,34825.000000,0.534195,,64.940000,64.940000,226.700000,80.000000,68.900000,341.200000,4900.000000,,5.021633,3.029000,818.015991,727.457397,1558.000000,18.500000,1.250000,1.410000,78.279000,0.561000,0.060000,8.480000,584.251770,-3.733114,
2/16/24 21:00,,,,,,,,,,,0.000000,,,,,29.600000,551.700000,20.480000,17.600000,16.500000,17.600000,33000.000000,-0.994000,32802.000000,0.539325,,60.320000,60.320000,221.300000,79.800000,73.000000,339.700000,5000.000000,,4.952400,3.024000,876.573120,751.975891,1558.000000,18.500000,1.250000,1.410000,78.279000,0.561000,0.060000,8.480000,595.921387,-3.111506,
2/16/24 22:00,,,,,,,,,,,0.000000,,,,,29.500000,540.500000,20.480000,18.800000,21.400000,20.900000,24000.000000,-0.993000,23832.000000,0.704160,,75.380000,75.380000,262.700000,89.900000,103.800000,391.900000,5000.000000,,5.948400,4.118000,876.300293,679.314392,1558.000000,18.420000,1.300000,1.390000,78.318000,0.572000,0.060000,8.480000,645.834106,-1.695771,
2/16/24 23:00,,,,,,,,,,,0.000000,,,,,29.400000,551.100000,20.480000,21.000000,20.600000,20.500000,24000.000000,-0.989000,23736.000000,0.703620,,81.700000,81.700000,239.700000,86.000000,94.200000,375.700000,4900.000000,,5.753878,4.117000,898.737671,711.962341,1558.000000,18.420000,1.300000,1.390000,78.318000,0.572000,0.060000,8.480000,626.750183,-2.115283,
2/17/24 0:00,,,,,,,,,,,0.000000,,,,,29.500000,552.800000,20.480000,20.500000,21.100000,18.800000,24000.000000,-0.992000,23808.000000,0.780435,,90.120000,90.120000,265.300000,86.200000,94.600000,375.900000,3300.000000,,8.554545,4.604000,1046.842651,767.227783,1558.000000,18.420000,1.300000,1.390000,78.318000,0.572000,0.060000,8.480000,683.050781,-2.354389,
2/17/24 1:00,,,,,,,,,,,0.000000,,,,,29.400000,553.200000,20.480000,20.700000,20.600000,19.800000,24000.000000,-0.988000,23712.000000,0.928395,,103.120000,103.120000,94.300000,93.700000,106.800000,399.500000,3600.000000,,8.438333,4.999000,1040.718140,765.678284,1558.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.060000,8.480000,674.990906,-2.854417,
2/17/24 2:00,,,,,,,,,,,0.000000,,,,,29.300000,735.200000,21.500000,20.800000,21.300000,19.900000,26000.000000,-0.993000,25818.000000,0.901125,,106.950000,106.950000,361.900000,101.000000,127.700000,426.000000,3800.000000,,8.742632,5.009000,1027.755371,752.617065,1558.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.060000,8.480000,632.037720,-2.624314,
2/17/24 3:00,,,,,,,,,,,0.000000,,,,,29.300000,705.300000,21.500000,21.600000,21.500000,21.800000,33000.000000,-0.994000,32802.000000,0.898155,,104.780000,104.780000,416.000000,108.000000,144.400000,455.900000,4300.000000,,8.376279,4.990000,1055.265869,738.324646,1558.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.060000,8.480000,612.881470,-3.123904,
2/17/24 4:00,,,,,,,,,,,0.000000,,,,,29.300000,693.800000,21.500000,20.500000,21.900000,23.800000,34000.000000,-0.996000,33864.000000,0.893835,,105.450000,105.450000,418.600000,108.400000,148.900000,463.800000,4400.000000,,8.355000,4.881000,1063.172363,745.448914,1558.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.060000,8.480000,588.767639,-3.443841,
2/17/24 5:00,,,,,,,,,,,0.000000,,,,,29.200000,708.600000,21.500000,23.000000,24.200000,23.200000,33000.000000,-0.994000,32802.000000,0.897615,,104.250000,104.250000,440.600000,110.800000,146.400000,463.900000,4700.000000,,7.791064,5.369000,1073.605225,750.433105,1560.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,7.950000,599.311401,-3.890286,
2/17/24 6:00,,,,,,,,,,,0.000000,,,,,29.200000,742.400000,21.500000,23.600000,23.100000,20.500000,32000.000000,-0.989000,31648.000000,0.901260,,103.820000,103.820000,448.500000,113.200000,152.200000,472.900000,4800.000000,,7.813750,5.336000,1061.553223,753.787781,1560.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,7.950000,608.073669,-2.680454,
2/17/24 7:00,,,,,,,,,,,0.000000,,,,,29.200000,709.700000,21.500000,21.600000,20.600000,20.900000,33000.000000,-0.995000,32835.000000,0.902880,,103.820000,103.820000,519.700000,120.800000,137.000000,447.900000,4700.000000,,7.466809,5.347000,1065.077271,802.324341,1560.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,7.950000,620.144043,-2.548368,
2/17/24 8:00,,,,,,,,,,,0.000000,,,,,29.300000,760.400000,21.500000,21.700000,21.000000,15.300000,34000.000000,-0.982000,33388.000000,0.914355,,103.720000,103.720000,425.800000,109.700000,137.100000,447.600000,4300.000000,,8.158605,5.304000,1043.854126,800.689209,1560.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,7.950000,649.143860,-4.085948,
2/17/24 9:00,,,,,,,,,,,0.000000,,,,,29.300000,735.900000,21.500000,22.100000,20.700000,21.900000,34000.000000,-0.993000,33762.000000,0.920430,,105.650000,105.650000,402.500000,105.800000,140.200000,448.500000,4000.000000,,8.830500,4.949000,1031.299561,784.837830,1560.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,7.950000,639.028381,-2.439796,
2/17/24 10:00,,,,,,,,,,,0.000000,,,,,29.300000,730.800000,21.500000,19.800000,21.600000,20.800000,32000.000000,-0.995000,31840.000000,0.915300,,99.900000,99.900000,396.200000,106.000000,140.100000,447.900000,4100.000000,,8.604878,4.903000,1022.117310,744.506531,1566.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.200000,652.549011,-2.450164,
2/17/24 11:00,,,,,,,,,,,0.000000,,,,,29.200000,736.100000,21.500000,21.300000,21.900000,19.500000,35000.000000,-0.994000,34790.000000,0.915435,,104.240000,104.240000,396.100000,105.800000,139.400000,448.000000,4300.000000,,8.196279,4.757000,1033.883179,778.074768,1566.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.200000,646.401367,-3.248041,
2/17/24 12:00,,,,,,,,,,,0.000000,,,,,29.200000,729.000000,21.500000,20.800000,22.000000,21.600000,35000.000000,-0.995000,34825.000000,0.923130,,103.030000,103.030000,395.700000,106.100000,135.500000,447.500000,4400.000000,,7.950000,4.909000,1015.985352,731.489624,1566.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.200000,639.973450,-3.771992,
2/17/24 13:00,,,,,,,,,,,0.000000,,,,,29.400000,628.500000,21.500000,19.400000,17.100000,19.700000,33000.000000,-0.992000,32736.000000,0.921645,,104.440000,104.440000,426.900000,108.700000,141.300000,456.700000,4500.000000,,7.973333,5.020000,1006.334106,804.249329,1566.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.200000,736.363770,-3.038173,
2/17/24 14:00,,,,,,,,,,,0.000000,,,,,29.300000,709.400000,21.500000,21.500000,22.100000,20.500000,34000.000000,-0.996000,33864.000000,0.919215,,102.410000,102.410000,389.200000,106.500000,137.100000,439.500000,3300.000000,,10.483636,5.188000,992.068359,774.509277,1563.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.520000,712.966431,-3.074626,
2/17/24 15:00,,,,,,,,,,,0.000000,,,,,29.200000,711.600000,21.500000,21.600000,22.100000,20.900000,34000.000000,-0.992000,33728.000000,0.918270,,102.540000,102.540000,438.000000,113.400000,168.100000,486.200000,1600.000000,,24.536250,5.174000,986.622070,729.499634,1563.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.520000,666.179565,-3.256011,
2/17/24 16:00,,,,,,,,,,,0.000000,,,,,29.200000,718.800000,21.500000,21.600000,22.300000,20.600000,34000.000000,-0.991000,33694.000000,0.920430,,102.090000,102.090000,452.300000,115.800000,173.500000,495.100000,2000.000000,,20.058000,5.260000,982.187256,773.321594,1563.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.520000,647.157837,-3.727988,
2/17/24 17:00,,,,,,,,,,,0.000000,,,,,29.300000,711.000000,21.500000,21.500000,20.900000,21.400000,33000.000000,-0.994000,32802.000000,0.918540,,103.740000,103.740000,488.900000,119.800000,172.800000,495.700000,2000.000000,,20.055000,4.943000,991.121338,780.325745,1563.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.520000,645.077698,-3.684860,
2/17/24 18:00,,,,,,,,,,,0.000000,,,,,29.200000,729.800000,21.500000,22.300000,18.800000,23.000000,34000.000000,-0.995000,33830.000000,0.756270,,94.190000,94.190000,488.900000,120.100000,168.900000,495.100000,1200.000000,,33.200000,4.250000,974.945862,791.859314,1540.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.680000,634.493408,-3.284531,
2/17/24 19:00,,,,,,,,,,,0.000000,,,,,29.300000,729.500000,21.500000,20.900000,18.000000,20.400000,35000.000000,-0.997000,34895.000000,0.861300,,90.320000,90.320000,485.200000,119.900000,171.500000,495.200000,1200.000000,,33.335000,4.808000,957.760193,794.616211,1540.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.680000,691.602966,-3.299751,
2/17/24 20:00,,,,,,,,,,,0.000000,,,,,29.200000,688.800000,21.500000,22.000000,22.300000,22.300000,34000.000000,-0.992000,33728.000000,0.860220,,102.550000,102.550000,490.400000,119.600000,171.000000,494.600000,1100.000000,,36.305455,4.735000,968.356995,790.119629,1540.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.680000,690.651855,-3.028395,
2/17/24 21:00,,,,,,,,,,,0.000000,,,,,29.200000,685.200000,21.500000,21.400000,21.300000,20.800000,33000.000000,-0.995000,32835.000000,0.908685,,103.680000,103.680000,485.200000,119.700000,173.100000,495.100000,1200.000000,,33.410000,4.969000,947.821472,752.395874,1540.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.680000,688.274963,-3.076227,
2/17/24 22:00,,,,,,,,,,,0.000000,,,,,29.200000,713.600000,21.500000,22.200000,22.600000,20.800000,33000.000000,-0.992000,32736.000000,0.895455,,106.060000,106.060000,518.100000,121.700000,175.700000,503.000000,1100.000000,,37.020000,5.305000,954.132202,737.575989,1560.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.780000,648.103516,-3.473786,
2/17/24 23:00,,,,,,,,,,,0.000000,,,,,29.300000,695.100000,21.500000,19.300000,20.800000,22.100000,34000.000000,-0.998000,33932.000000,0.800955,,96.230000,96.230000,511.700000,121.700000,175.500000,503.600000,1100.000000,,37.041818,4.626000,973.972107,757.155212,1560.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.780000,629.582458,-3.576081,
2/18/24 0:00,,,,,,,,,,,0.000000,,,,,29.200000,704.700000,21.500000,22.700000,21.500000,22.800000,34000.000000,-9940000.000000,337960000000.000000,0.792855,,90.230000,90.230000,503.600000,121.900000,176.500000,503.600000,1100.000000,,37.096364,4.680000,979.289368,784.344299,1560.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.780000,652.549011,-4.042845,
2/18/24 1:00,,,,,,,,,,,0.000000,,,,,29.200000,729.200000,21.500000,21.000000,22.100000,20.900000,32000.000000,-0.995000,31840.000000,0.804330,,91.260000,91.260000,507.600000,121.600000,176.800000,503.400000,1100.000000,,37.101818,4.257000,956.983093,785.773926,1560.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.780000,662.107727,-3.495143,
2/18/24 2:00,,,,,,,,,,,0.000000,,,,,29.300000,746.900000,21.500000,21.200000,20.900000,18.100000,34000.000000,-0.993000,33762.000000,0.795420,,92.400000,92.400000,499.100000,121.600000,178.800000,503.000000,1200.000000,,34.090000,4.310000,958.138428,799.995789,1560.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.780000,667.221497,-3.714277,
2/18/24 3:00,,,,,,,,,,,0.000000,,,,,29.300000,735.800000,21.500000,20.500000,18.600000,20.200000,35000.000000,-0.994000,34790.000000,0.876285,,93.850000,93.850000,358.200000,99.700000,118.800000,424.000000,3300.000000,,9.869091,4.787000,972.492432,761.730408,1555.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.970000,669.210693,-2.841265,
2/18/24 4:00,,,,,,,,,,,0.000000,,,,,29.200000,734.000000,21.500000,22.300000,22.000000,20.900000,35000.000000,-0.993000,34755.000000,0.875745,,100.450000,100.450000,439.800000,111.400000,137.800000,456.200000,4300.000000,,8.288372,4.758000,1003.796509,754.987915,1555.000000,18.670000,1.220000,1.260000,78.269000,0.581000,0.050000,8.970000,637.138611,-2.971351,
