ni_in,fe_in,cao_in,al2o3_in,s_m,bc,mc_kilnfeed,fc_coal,gcv_coal,fc_lcv,gcv_lcv,current_pry,current_sec1,current_sec2,current_sec3,load,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_fuel,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
1.9,18.67,0.72,3.24,2.218889,0.463552,25.45,34.99,5844.29,43.13,6353.67,22.47,20.0,23.0,22.9,35.7,35.343,0.932175,45.12,110.82,82.61631,538.1,204.3,111.8,541.7,5000.0,2.513,909.798706,729.835449,1420.0,13.9,1.98,0.85,82.87,0.4,0.05,6.84,724.265015,-3.96122,0.0
1.88,18.6,0.72,3.16,2.209198,0.465709,25.45,34.99,5844.29,43.13,6353.67,22.47,22.7,20.9,23.1,35.6,35.244,0.929205,47.65,104.93,78.225315,547.4,205.3,112.2,541.9,5000.0,4.258,912.012146,733.827759,1420.0,13.9,1.98,0.85,82.87,0.4,0.04,6.53,777.6354358750001,-3.611952,0.0
1.88,18.6,0.72,3.16,2.209198,0.465709,25.45,34.99,5844.29,43.13,6353.67,22.47,22.8,26.3375,24.0,36.3,35.937,0.93042,47.24,105.85,78.911175,537.9,201.2,111.4,541.5,5000.0,4.773,898.129456,742.369507,1401.0,13.83,2.03,0.92,82.82,0.4,0.04,6.53,773.646851,-3.629196,0.0
1.88,18.6,0.72,3.16,2.209198,0.465709,25.45,34.99,5844.29,43.13,6353.67,22.47,21.2,19.8,20.8,34.8,34.452,0.9315,46.6,109.45,81.594975,560.3,200.4,111.8,542.4,5100.0,3.364,912.531921,753.130981,1401.0,13.83,2.03,0.92,82.82,0.4,0.04,6.53,737.325439,-3.652536,0.0
1.88,18.6,0.72,3.16,2.209198,0.465709,23.23,34.99,5844.29,43.13,6353.67,22.47,16.500000000000004,21.2,20.7,38.9,38.9,0.90585,45.5,109.89,84.362553,562.1,179.8,111.5,522.2,5000.0,4.372,892.382202,716.211426,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,703.415466,-3.672085,0.0
1.85,17.83,0.93,3.09,2.30286,0.450421,23.23,34.99,5844.29,43.13,6353.67,22.47,22.4,21.0,21.4,34.7,34.353,0.91341,45.05,110.99,85.207023,626.9,175.4,117.0,524.3,5000.0,4.431,887.312378,716.545715,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,676.791809,-2.861859,0.0
1.85,17.83,0.93,3.09,2.30286,0.450421,23.23,34.99,5844.29,43.13,6353.67,22.47,22.8,18.5,23.5,37.7,37.323,0.909225,44.23,110.78,85.045806,606.3,182.0,117.9,523.4,4900.0,4.426,892.745239,734.571594,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,637.799988,-4.04228,0.0
1.85,17.83,0.93,3.09,2.30286,0.450421,23.23,34.99,5844.29,43.13,6353.67,22.47,20.4,17.2,19.6,35.2,35.2,0.911115,44.98,111.15,85.329855,602.7,178.6,117.8,523.9,5000.0,4.484,918.379639,756.648071,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,613.918762,-3.840361,0.0
1.85,17.83,0.93,3.09,2.30286,0.450421,25.59,34.99,5844.29,43.13,6353.67,22.47,16.500000000000004,17.5,18.9,36.1,36.1,0.940815,45.14,112.98,84.068418,648.2,216.6,121.6,569.2,5100.0,4.466,915.467346,785.642151,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,616.747986,-4.013016,0.0
1.87,17.93,0.93,3.2,2.306831,0.449619,25.59,34.99,5844.29,43.13,6353.67,22.47,18.1,22.7,20.6,36.3,36.3,0.94041,44.99,111.13,82.691833,580.6,222.6,115.8,572.2,5000.0,4.793,917.472351,774.319092,1401.0,13.83,2.03,0.92,82.82,0.4,0.05,6.9,618.823242,-3.656583,0.0
1.87,17.93,0.93,3.2,2.306831,0.449619,25.59,34.99,5844.29,43.13,6353.67,22.47,19.5,20.6,19.0,37.5,37.5,1.009125,41.49,118.11,87.885651,681.1,217.2,124.3,569.9,4900.0,4.714,893.954895,764.58313,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,6.9,621.276306,-2.944981,0.0
1.87,17.93,0.93,3.2,2.306831,0.449619,23.97,34.99,5844.29,43.13,6353.67,22.47,20.9,23.0,18.7,36.8,36.432,1.0098,42.43,120.2,91.38806,668.1,218.9,120.8,572.5,5100.0,4.837,897.270081,767.318665,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,6.9,661.350342,-2.869922,0.0
1.84,17.55,0.94,2.96,2.251864,0.459953,23.97,34.99,5844.29,43.13,6353.67,20.045,16.500000000000004,16.637499999999996,17.8,23.050000000000004,22.522500000000008,0.5551875,46.05,104.23,79.246069,479.8,146.2,104.1,479.8,4800.0,2.238,970.302368,801.198975,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,6.9,662.297058,-3.751332,0.0
1.84,17.55,0.94,2.96,2.251864,0.459953,23.97,34.99,5844.29,43.13,6353.67,22.47,22.9,21.6,20.8,32.7,32.373,0.5551875,57.68874999999999,64.24125000000001,49.72108549999999,475.8,139.4,104.1,475.0,3600.0,2.373,967.148987,817.329041,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,7.04,638.650452,-2.957989,0.0
1.84,17.55,0.94,2.96,2.251864,0.459953,23.97,34.99,5844.29,43.13,6353.67,22.47,21.6,22.5,21.4,37.6,37.224,0.708885,46.64,77.18,58.679954,477.2,136.0,103.8,470.2,3600.0,3.29,943.682129,804.515137,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,7.04,622.786011,-2.594196,0.0
1.84,17.55,0.94,2.96,2.251864,0.459953,24.2,34.99,5844.29,43.13,6353.67,22.47,21.1,21.8,17.7,35.5,35.145,0.785835,43.9,84.28,63.88424,477.0,134.0,104.5,470.5,3700.0,3.755,984.690125,810.684814,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,7.04,621.181946,-4.559176,0.0
1.84,17.5,0.94,2.9,2.251994,0.459902,24.2,34.99,5844.29,43.13,6353.67,22.47,24.7,21.4,22.2,33.9,33.561,0.881685,37.7,92.84,70.37272,470.1,132.4,104.4,460.1,3500.0,4.644,946.339417,794.836487,1406.0,13.97,1.92,0.88,82.82,0.41,0.05,7.14,627.222168,-3.666053,0.0
1.84,17.5,0.94,2.9,2.251994,0.459902,24.2,34.99,5844.29,43.13,6353.67,22.47,22.1,24.4,19.8,36.2,35.838,0.982125,30.66,107.64,81.59112,466.8,130.3,104.3,457.9,3300.0,4.643,876.331543,747.681702,1415.0,14.03,1.9,0.9,82.77,0.4,0.05,7.14,643.943237,-3.009547,0.14
1.84,17.5,0.94,2.9,2.251994,0.459902,24.2,34.99,5844.29,41.74,5189.28,22.47,18.9,21.2,21.2,33.3,33.3,0.978615,35.71,103.6,78.5288,470.9,138.1,104.5,469.6,3700.0,4.629,915.198792,704.223999,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.14,638.933899,-3.419861,0.14
1.93,19.79,0.77,3.31,2.251609,0.45842,24.88,34.99,5844.29,41.74,5189.28,22.47,21.6,23.5,24.1,36.1,35.739,0.861975,45.08,73.2,54.98784,281.8,93.4,150.3,256.19999999999993,3300.0,3.918,946.260254,698.60498,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.04,631.754456,-3.45086,0.14
1.93,19.79,0.77,3.31,2.251609,0.45842,24.88,34.99,5844.29,41.74,5189.28,22.47,20.4,22.5,18.9,28.7,28.413,0.93609,40.14,104.63,78.598056,477.9,168.8,150.3,256.19999999999993,4200.0,4.29,943.442139,663.6721956250003,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.04,619.672302,-3.167916,0.14
1.93,19.79,0.77,3.31,2.251609,0.45842,24.88,34.99,5844.29,41.74,5189.28,22.47,19.5,17.1,20.1,32.3,32.3,0.932445,41.92,112.13,84.232056,545.0,185.6,150.3,256.19999999999993,4700.0,4.355,948.8573,669.327271,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.04,668.168701,-3.034455,0.14
1.93,19.79,0.77,3.31,2.251609,0.45842,25.95,34.99,5844.29,41.74,5189.28,22.47,18.7,16.637499999999996,18.5,33.1,32.769,0.937575,43.85,111.75,82.750875,570.3,194.7,112.5,543.4,4900.0,4.272,1010.355835,731.934753,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.04,671.200317,-3.901823,0.14
1.91,19.28,0.79,3.36,2.261117,0.456487,25.95,34.99,5844.29,41.74,5189.28,22.47,16.500000000000004,22.4,21.4,32.7,32.7,0.930555,44.03,111.29,82.410245,561.3,187.1,111.9,544.5,4900.0,4.154,1000.652466,718.912292,1426.0,13.96,1.87,0.83,82.93,0.41,0.05,7.16,653.211243,-3.446559,0.14
1.91,19.28,0.79,3.36,2.261117,0.456487,25.95,34.99,5844.29,41.74,5189.28,22.47,20.6,22.8,21.5,33.8,33.462,0.92934,46.32,110.11,81.536455,567.1,195.0,114.1,544.3,5100.0,4.721,960.28717,685.948242,1395.0,14.02,1.89,0.93,82.78,0.38,0.05,7.16,737.325439,-3.452843,0.14
1.91,19.28,0.79,3.36,2.261117,0.456487,25.95,34.99,5844.29,41.74,5189.28,22.47,22.9,18.6,21.8,27.4,27.126,0.94878,46.72,107.01,79.240905,565.8,204.7,114.2,552.4,5000.0,4.299,1029.999878,799.279175,1395.0,14.02,1.89,0.93,82.78,0.38,0.05,7.16,777.6354358750001,-2.553698,0.0
1.77,16.29,0.93,2.8,2.213251,0.467359,25.63,34.99,5844.29,41.74,5189.28,22.47,19.7,16.637499999999996,21.9,37.8,37.8,0.95445,41.1,111.92,83.234904,666.5,152.2,122.0,493.5,4600.0,4.365,1040.388062,786.061462,1395.0,14.02,1.89,0.93,82.78,0.38,0.05,7.16,725.032166,-2.779263,0.0
1.77,16.29,0.93,2.8,2.213251,0.467359,25.63,34.99,5844.29,41.74,5189.28,22.47,20.6,24.4,23.7,34.8,34.452,0.94797,40.78,112.81,83.896797,575.3,154.1,115.1,493.6,4600.0,4.353,1005.866821,793.643066,1401.0,14.1,1.86,0.91,82.78,0.35,0.05,6.79,673.853577,-3.446858,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,25.63,34.99,5844.29,41.74,5189.28,22.47,22.2,20.2,21.3,36.8,36.432,0.94581,38.96,112.93,83.986041,613.6,147.1,117.0,495.6,4400.0,4.355,970.411072,747.768372,1401.0,14.1,1.86,0.91,82.78,0.35,0.05,6.79,649.616699,-3.996826,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,25.63,34.99,5844.29,41.74,5189.28,22.47,23.8,21.6,21.6,36.7,36.333,0.954585,40.63,110.75,82.364775,605.5,184.3,117.0,532.7,4500.0,4.352,972.689636,735.159363,1401.0,14.1,1.86,0.91,82.78,0.35,0.05,6.79,620.049683,-4.374743,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,24.7,34.99,5844.29,41.74,5189.28,22.47,22.3,23.3,20.5,37.1,36.729,0.949995,41.94,112.07,84.38871,602.4,180.4,116.7,531.8,4700.0,4.362,1001.303162,733.224915,1401.0,14.1,1.86,0.91,82.78,0.35,0.05,6.79,612.88147,-3.743938,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,24.7,34.99,5844.29,41.74,5189.28,22.47,19.6,19.6,21.2,36.2,36.2,0.915435,42.96,111.72,84.12516,588.0,191.6,116.5,540.2,4800.0,4.677,999.361328,763.896667,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,7.05,621.936768,-4.515665,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,24.7,34.99,5844.29,41.74,5189.28,22.47,21.0,24.7,25.5,35.6,35.244,0.92097,44.58,109.92,82.76976,607.5,180.7,117.1,538.1,4900.0,4.664,1018.357117,779.14856,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,7.05,627.505432,-4.484277,0.0
1.78,16.31,0.92,2.92,2.213622,0.467066,24.7,34.99,5844.29,41.74,5189.28,22.47,21.5,24.4,24.0,30.9,30.591,0.915975,43.75,109.71,82.61163,610.2,193.3,116.8,540.9,4800.0,4.667,1000.404236,778.442444,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,7.05,638.650452,-4.014581,0.0
1.91,18.21,0.76,3.14,2.341393,0.440444,19.98,34.99,5844.29,41.74,5189.28,22.47,21.0,22.7,19.5,33.38,33.38,0.914085,43.7,109.83,87.885966,594.6,214.2,117.3,558.0,4800.0,4.286,993.163818,763.772522,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,7.05,647.630676,-3.341541,0.0
1.91,18.21,0.76,3.14,2.341393,0.440444,19.98,34.99,5844.29,41.74,5189.28,22.47,19.4,24.9,26.25,40.69,40.2831,0.920295,46.62,109.39,87.533878,613.5,226.6,116.9,581.7,5100.0,2.985,1010.942932,734.489868,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,7.05,636.666199,-3.735492,0.0
1.93,19.03,0.73,3.21,2.3902,0.431572,19.98,34.99,5844.29,41.74,5189.28,22.47,22.7,21.6,22.7,41.26,40.8474,0.840645,47.24,107.96,86.389592,595.8,230.2,117.2,574.1,5100.0,3.913,1045.007446,812.253235,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,6.96,632.03772,-3.162279,0.0
1.93,19.03,0.73,3.21,2.3902,0.431572,19.98,34.99,5844.29,41.74,5189.28,22.47,22.5,19.7,23.4,37.69,37.3131,0.70821,46.94,93.74,75.010748,532.4,193.2,110.9,539.6,4400.0,3.13,982.607666,816.947205,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,6.96,635.060181,-2.083033,0.0
1.93,19.03,0.73,3.21,2.3902,0.431572,21.96,34.99,5844.29,41.74,5189.28,22.47,20.6,20.8,16.25,36.5,36.135,0.5551875,45.71,78.75,61.4565,530.5,173.6,109.1,519.5,3600.0,2.325,939.782654,792.391602,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,6.96,670.631775,-3.863437,0.0
1.93,19.03,0.73,3.21,2.3902,0.431572,21.96,34.99,5844.29,41.74,5189.28,22.47,23.0,22.8,25.0,38.8,38.412,0.701055,53.76,64.24125000000001,49.72108549999999,460.5,155.7,101.3,495.8,3400.0,3.461,968.355713,796.35675,1401.0,14.1,1.86,0.91,82.78,0.35,0.04,6.96,683.050781,-3.321142,0.0
1.93,19.03,0.73,3.21,2.3902,0.431572,21.96,34.99,5844.29,41.74,5189.28,22.47,21.8,22.9,20.9,36.3,36.3,0.961605,38.81,110.79,86.460516,484.1,158.4,105.2,504.0,4300.0,4.38,1003.83374,825.79895,1394.0,14.07,1.91,0.83,82.8,0.39,0.05,7.33,690.556763,-3.409419,0.0
1.93,19.03,0.73,3.21,2.3902,0.431572,25.63,34.99,5844.29,41.86,5167.53,22.47,19.6,20.9,16.25,36.7,36.7,0.961335,36.68,109.04,81.093048,480.4,163.5,105.0,504.1,4000.0,4.515,953.537781,747.265625,1394.0,14.07,1.91,0.83,82.8,0.39,0.05,7.33,679.351563,-3.136213,0.0
1.88,16.98,0.72,2.91,2.122581,0.484151,25.63,34.99,5844.29,41.86,5167.53,22.47,23.9,24.7,22.3,33.61,33.2739,0.96471,38.94,113.0,84.0381,474.0,180.6,105.0,512.5,4400.0,4.438,970.203857,739.79657,1394.0,14.07,1.91,0.83,82.8,0.39,0.05,7.33,655.576721,-3.568961,0.0
1.88,16.98,0.72,2.91,2.122581,0.484151,25.63,34.99,5844.29,41.86,5167.53,22.47,20.1,22.6,20.2,37.9,37.9,0.96228,43.09,111.4,82.84818,527.2,179.8,111.2,520.5,4800.0,4.433,985.328064,742.609253,1394.0,14.07,1.91,0.83,82.8,0.39,0.05,7.35,718.133118,-3.268343,0.0
1.88,16.98,0.72,2.91,2.122581,0.484151,25.63,34.99,5844.29,41.86,5167.53,22.47,22.7,22.3,23.8,38.9,38.511,0.954315,43.21,111.09,82.617633,588.9,182.1,115.2,533.3,4800.0,4.429,987.041382,744.346985,1404.0,14.12,1.99,0.79,82.73,0.37,0.05,7.35,717.94165,-3.378957,0.0
1.88,16.98,0.72,2.91,2.122581,0.484151,24.7,34.99,5844.29,41.86,5167.53,22.47,21.1,24.1,23.5,34.7,34.353,0.956475,43.22,111.062,83.629686,586.4,191.1,115.1,539.9,4800.0,4.437,993.507446,752.662048,1404.0,14.12,1.99,0.79,82.73,0.37,0.05,7.35,678.97229,-3.004087,0.0
1.91,16.58,0.69,2.7,2.0646165000000005,0.51347,24.7,34.99,5844.29,41.86,5167.53,22.47,21.2,19.5,18.4,34.3,34.3,0.96147,45.11,110.83,83.45499,573.3,191.6,115.1,541.3,5000.0,4.446,1010.455017,771.999329,1404.0,14.12,1.99,0.79,82.73,0.37,0.05,7.35,637.422119,-3.593378,0.0
1.91,16.58,0.69,2.7,2.0646165000000005,0.51347,24.7,34.99,5844.29,41.86,5167.53,22.47,24.8,23.4,22.4,35.5,35.145,0.9639,44.52,110.07,82.88271,587.7,190.8,115.0,540.9,4900.0,4.765,1014.523743,791.229431,1404.0,14.12,1.99,0.79,82.73,0.37,0.05,7.41,600.818481,-3.619281,0.0
1.73,17.32,0.88,2.68,2.0646165000000005,0.544658,22.75,34.99,5844.29,41.86,5167.53,22.47,22.7,25.6,25.8,36.4,36.036,0.77571,46.65,92.18,71.20905,436.2,142.1,100.2,491.9,4300.0,3.617,996.265869,811.037903,1404.0,14.12,1.99,0.79,82.73,0.37,0.05,8.11,619.389282,-4.726343,0.0
1.73,17.32,0.88,2.68,2.0646165000000005,0.544658,23.57,34.99,5844.29,41.86,5167.53,22.47,22.3,23.1,20.4,34.7,34.353,0.788805,45.9,91.5,69.93345,452.9,154.0,99.5,492.6,4200.0,3.652,993.111328,790.734253,1404.0,14.12,1.99,0.79,82.73,0.37,0.05,8.11,663.528015,-4.273591,0.0
1.73,17.32,0.88,2.68,2.0646165000000005,0.544658,23.57,34.99,5844.29,41.86,5167.53,22.47,21.4,20.8,20.1,36.9,36.531,0.786105,46.34,90.64,69.276152,446.4,151.9,99.6,492.3,4200.0,4.055,994.012756,795.496216,1403.0,14.11,1.93,0.78,82.81,0.37,0.05,8.11,655.576721,-3.812307,0.0
1.73,17.32,0.88,2.68,2.0646165000000005,0.544658,23.57,34.99,5844.29,41.86,5167.53,22.47,21.5,22.1,21.4,36.7,36.333,0.776655,45.58,92.15,70.430245,454.0,144.6,100.2,486.8,4200.0,3.642,990.918091,779.011169,1424.0,14.24,1.8,0.65,82.93,0.39,0.05,8.38,654.914307,-3.882039,0.0
1.73,17.32,0.88,2.68,2.0646165000000005,0.544658,23.57,34.99,5844.29,41.86,5167.53,22.47,21.9,23.1,23.5,38.71,38.3229,0.784485,46.64,92.2,70.46846,435.5,150.7,99.3,488.2,4300.0,3.629,975.33374,780.442261,1424.0,14.24,1.8,0.65,82.93,0.39,0.05,8.38,637.516541,-4.078054,0.01
1.73,17.32,0.88,2.68,2.0646165000000005,0.544658,24.44,34.99,5844.29,41.86,5167.53,22.47,23.4,21.0,25.2,39.14,38.7486,0.87561,45.26,92.8,70.11968,500.6,163.8,106.6,507.1,4200.0,4.005,959.334473,769.156555,1424.0,14.24,1.8,0.65,82.93,0.39,0.05,7.52,630.621216,-4.061432,0.01
1.83,17.39,0.83,2.88,2.283917,0.452044,24.44,34.99,5844.29,41.86,5167.53,22.47,21.1,22.0,21.5,35.5,35.145,0.86292,45.83,100.36,75.832016,520.9,175.9,108.7,523.4,4600.0,4.048,980.619446,796.200195,1424.0,14.24,1.8,0.65,82.93,0.39,0.05,7.52,614.767395,-3.764163,0.01
1.83,17.39,0.83,2.88,2.283917,0.452044,24.44,34.99,5844.29,41.86,5167.53,22.47,18.7,16.637499999999996,21.8,37.63,37.2537,0.853875,42.69,103.06,77.872136,532.9,178.5,108.6,525.2,4400.0,4.038,1009.993774,816.329102,1424.0,14.24,1.8,0.65,82.93,0.39,0.05,7.52,615.899109,-3.799333,0.01
1.83,17.39,0.83,2.88,2.283917,0.452044,24.44,34.99,5844.29,41.86,5167.53,22.47,20.7,21.1,19.8,31.17,31.17,0.860355,36.78,103.32,78.068592,486.7,164.6,104.7,505.7,3800.0,4.044,940.070862,785.5271,1424.0,14.24,1.8,0.65,82.93,0.39,0.05,7.52,605.434875,-3.691961,0.01
1.88,17.77,0.9,3.08,2.207764,0.468867,25.52,34.99,5844.29,41.86,5167.53,22.47,24.8,22.0,22.3,34.16,33.8184,0.94473,46.41,109.9,81.85352,654.4,230.2,121.3,570.0,5100.0,4.786,992.27417,744.239319,1425.0,14.35,1.78,0.66,82.81,0.4,0.05,7.52,611.467224,-3.614432,0.01
1.84,17.39,0.98,2.88,2.319161,0.448301,23.51,43.72,6313.3,41.5,5700.56,22.47,20.3,22.3,21.3,36.0,36.0,1.022355,36.32,121.16,92.675284,528.1,152.0,107.4,469.2,4400.0,2.962,954.588867,834.150818,1398.0,13.89,1.62,0.51,83.5,0.48,0.05,5.61,629.865784,-2.320622,0.0
1.84,17.39,0.98,2.9,2.31091,0.449853,22.97,43.72,6313.3,41.5,5700.56,22.47,21.2,23.6,22.2,40.0,39.6,1.023165,33.68,121.72,93.760916,427.1,104.3,95.0,401.4,4100.0,2.947,985.001953,821.48584,1398.0,13.89,1.62,0.51,83.5,0.48,0.04,5.35,644.132324,-0.650597,0.0
1.84,17.39,0.98,2.9,2.31091,0.449853,22.97,43.72,6313.3,41.5,5700.56,22.47,21.1,21.8,20.3,34.0,33.66,1.02168,30.62,120.84,93.083052,406.9,100.9,92.7,396.6,3700.0,3.138,932.505371,799.351501,1398.0,13.89,1.62,0.51,83.5,0.48,0.04,5.35,667.789795,-2.743998,0.0
1.84,17.39,0.98,2.9,2.31091,0.449853,22.97,43.72,6313.3,41.5,5700.56,22.47,22.8,19.4,22.4,39.0,38.61,1.02303,31.86,119.28,91.881384,417.2,105.4,94.9,404.1,3800.0,3.405,918.259216,795.503235,1398.0,13.89,1.62,0.51,83.5,0.48,0.04,5.35,659.457031,-2.670687,0.0
1.84,17.39,0.98,2.9,2.31091,0.449853,22.97,43.72,6313.3,41.5,5700.56,22.47,22.4,21.2,23.0,39.0,38.61,1.020195,33.21,120.44,92.774932,494.8,102.4,103.3,412.3,4000.0,3.132,924.822388,822.094666,1398.0,13.89,1.62,0.51,83.5,0.48,0.04,5.35,670.726563,-3.062844,0.0
1.73,14.79,1.0,2.61,2.125837,0.48648,23.46,43.72,6313.3,41.5,5700.56,22.47,16.500000000000004,16.637499999999996,16.25,37.0,37.0,0.89127,34.69,112.44,86.061576,416.4,133.3,95.6,451.2,3900.0,2.776,918.037048,782.877502,1398.0,13.89,1.62,0.51,83.5,0.48,0.04,5.02,701.3172,-2.462661,0.0
1.73,14.79,1.0,2.61,2.125837,0.48648,23.46,43.72,6313.3,41.5,5700.56,22.47,22.0,23.7,23.7,36.0,35.64,0.7236,36.28,99.22,75.942988,370.1,122.1,89.0,428.1,3600.0,2.136,880.308411,795.928894,1398.0,13.89,1.62,0.51,83.5,0.48,0.04,5.02,715.16626,-2.8143,0.0
1.73,14.79,1.0,2.61,2.125837,0.48648,23.46,43.72,6313.3,41.5,5700.56,22.47,18.8,20.8,21.2,38.0,37.62,0.758565,31.71,85.16,65.181464,301.1,100.4,81.0,399.7,2700.0,2.16,845.998291,823.97522,1398.0,13.89,1.62,0.51,83.5,0.48,0.04,5.02,696.933411,-2.7176,0.0
1.73,14.79,1.0,2.61,2.125837,0.48648,23.46,43.72,6313.3,41.5,5700.56,22.47,22.2,23.7,21.7,37.0,36.63,0.73305,29.3,85.31,65.296274,301.7,102.9,81.3,392.0,2500.0,2.138,829.9661609199998,756.529785,1398.0,13.89,1.62,0.51,83.5,0.48,0.04,5.02,671.389771,-3.232526,0.0
1.72,14.77,0.99,2.6,2.132658,0.484894,21.81,43.72,6313.3,41.5,5700.56,22.47,20.9,19.4,21.7,37.0,36.63,0.835245,38.14,89.14,69.698566,331.8,120.2,85.1,425.0,3400.0,2.639,886.966736,792.763245,1396.0,14.03,1.7,0.61,83.22,0.44,0.04,5.02,662.770508,-3.017752,0.0
1.72,14.77,0.99,2.6,2.132658,0.484894,21.81,43.72,6313.3,41.5,5700.56,22.47,22.7,20.5,23.6,35.0,34.65,0.89802,37.38,107.02,83.678938,367.9,136.6,88.7,458.8,4000.0,2.973,944.352844,793.21405,1396.0,14.03,1.7,0.61,83.22,0.44,0.04,4.66,673.853577,-3.350239,0.0
1.78,16.27,0.87,2.53,2.328722,0.444188,23.13,43.72,6313.3,41.5,5700.56,22.47,21.1,21.1,22.4,23.050000000000004,22.522500000000008,0.5551875,56.86,64.24125000000001,49.72108549999999,176.5,56.3,59.8,328.5,2800.0,1.472,829.9661609199998,709.867126,1396.0,14.03,1.7,0.61,83.22,0.44,0.04,4.66,658.226563,-3.640796,0.0
1.78,16.27,0.87,2.53,2.328722,0.444188,23.13,43.72,6313.3,41.5,5700.56,22.47,22.6,24.1,19.8,36.0,35.64,0.5551875,48.95,64.24125000000001,49.72108549999999,228.2,66.5,69.8,331.1,2700.0,1.566,829.9661609199998,728.787354,1396.0,14.03,1.7,0.61,83.22,0.44,0.04,4.66,619.672302,-3.546331,0.0
1.78,16.27,0.87,2.53,2.328722,0.444188,23.13,43.72,6313.3,41.5,5700.56,22.47,20.9,16.637499999999996,18.4,39.0,39.0,0.6993,39.81,72.84,55.992108,288.2,231.6,78.1,564.9,2900.0,2.2,829.9661609199998,700.547058,1396.0,14.03,1.7,0.61,83.22,0.44,0.04,4.66,626.37262,-3.325377,0.0
1.78,16.27,0.87,2.53,2.328722,0.444188,23.13,43.72,6313.3,41.5,5700.56,22.47,20.1,16.637499999999996,17.4,35.0,35.0,0.786915,52.87,88.89,68.329743,429.7,231.5,96.5,567.3,4700.0,2.533,869.977661,751.827942,1409.0,13.93,1.69,0.66,83.31,0.41,0.04,4.98,631.659912,-3.182757,0.0
1.73,16.76,0.91,2.73,2.080206,0.496787,23.62,43.72,6313.3,41.5,5700.56,22.47,22.3,21.3,21.8,37.0,36.63,0.860355,57.68874999999999,99.72,76.166136,468.7,203.1,100.5,535.8,6250.905812672262,2.819,918.027954,759.061829,1409.0,13.93,1.69,0.66,83.31,0.41,0.04,4.98,641.95813,-3.019202,0.0
1.73,16.76,0.91,2.73,2.080206,0.496787,23.62,43.72,6313.3,41.5,5700.56,22.47,21.7,21.8,20.1,39.0,39.0,0.85104,57.68874999999999,99.14,75.723132,462.7,203.1,100.4,536.4,6250.905812672262,3.033,968.610535,829.269409,1409.0,13.93,1.69,0.66,83.31,0.41,0.04,4.98,639.68988,-3.556621,0.0
1.73,16.76,0.91,2.73,2.080206,0.496787,23.62,43.72,6313.3,41.5,5700.56,21.97,22.2,20.2,23.0,32.0,31.68,0.88263,31.53,98.31,75.089178,331.8,100.1,84.2,410.9,3100.0,3.563,915.73103028,797.8245922999995,1409.0,13.93,1.69,0.66,83.31,0.41,0.04,5.04,649.522095,-2.503634,0.45
1.73,16.76,0.91,2.73,2.080206,0.496787,20.45,43.72,6313.3,42.13,6010.36,21.97,21.8,22.8,23.5,39.0,38.61,0.847935,32.63,107.26,85.32533,334.0,98.6,84.1,406.1,3500.0,2.643,909.0352466300005,798.7306189299993,1409.0,13.93,1.69,0.66,83.31,0.41,0.04,5.04,659.362366,-2.59503,0.45
1.45,13.66,0.98,2.4,2.0646165000000005,0.505371,20.45,43.72,6313.3,42.13,6010.36,21.97,20.6,23.7,19.0,38.0,37.62,0.85293,36.86,100.38,79.85229,330.1,113.2,84.8,421.0,3700.0,2.762,910.1691601600002,789.07659059,1409.0,13.93,1.69,0.66,83.31,0.41,0.04,5.04,669.589661,-3.340034,0.45
